commentText,likes
"This could work for a cake with very thick icing or marzapan, but how would you ""put together"" a black forest cake? Certainly you can't wrap a rubber band around it without destroying the outer icing/chocolate, and even more so when you try to ""put it back together.""",0
"That is fine for a ""fondant"" covered cake, but you cannot place rubber bands around a buttercream frosted cake or push it together like you did that cake.",0
stupid way of cuting cake,0
"Constructive Criticism: Interesting video but, you are AMAZINGLY long winded. Please please consider just getting to the point.",0
"Coupez-vous votre gâteau de la ""mauvaise façon""? :)",0
Or get a smaller cake so it finishes in 1 day,0
"If you're gonna use rubber bands and shit, why don't you just cut the cake the traditional way, and wrap it in plastic foodstuff foil? That way you get uniform slice volume, and a lot less hassle. Just saying.",0
Assuming freshness is your priority. I would prefer to have the same amount of cake each day.,0
Grabs a chunk with hand and eats,0
Good Video !!!,0
"I put my cake in a cake carrier, always soft and delicious.  If I don't have access to my carrier, then I use some plastic wrap against the open sides.
The method in this video will not work with soft frosting, like butter cream.",1
This is like that video that insisted I was making my PB&J sandwiches incorrectly...... IT MY DAMN SANDWICH I WILL MAKE IT THE WAY I WANT,0
"Or you could just buy a Tupperware cake container. I guess they didn't have those in 1906. This isn't even really practical. You have this ginormous first slice which is difficult to retrieve intact. Then you have to shove the two halves of the cake together, getting whatever horrible contagion you might have on your hands all over the cake. This also seems to be highly reliant on the cake having some sort of armored shell on it, as opposed to any sort of soft icing. All I can say is, hooray for 21st century cake technology.",0
that legend!,0
Is it just me that the sound isn't working for?,0
"ok so I have to disagree on this. the problem with these long square pieces is that the ratio of cake to icing on each slice is no good. Not enough icing!! Not enough outer surface area on each slice. (until you get the last edge pieces where you will have too much icing and not enough cake)
Hence, why the triangular slices! perfect cake to icing ratio! 
just buy some plastic wrap and cover it! LOL",0
This would never happen in my house. There would never be leftover cake.,0
I will be using this method!,0
How sad is to eat alone... But some people like that way...,0
Interesting.  This is the exact same method I use to cut up people I don't like.,0
"If I cut the cake like this on my birthday, my entire family would probably be yelling at me at soon as they see me make the first cut.",0
Use plastic wrap. Then you're cake will stay fluffy,1
brilliant video!  sharing on my FB page!  love it!,0
Pretty AWESOME!,0
"Everyone knows Brits can't cook or bake worth a $#*+ so no wonder your cake is awful. Get a slice from dessert gallery. Stays moist for days. Cut or no cut. 

Also, who doesn't share their cake???",0
"what about if you slice it from the bottom up?  Besides who the hell cuts just 1 slice of cake on their birthday and then puts it on the fridge? Get some friends or at least family dude, a cake shouldn´t last more than a day.",1
Asì la torta se mantiene fresca!!!,0
"This cake is a lie!

Interesting method btw.",0
Or.. you just eat the whole cake the same day,0
"That's bullshit, the third cut make a half of the cake bigger than the other, thus making a part of it dry, but if you keep dividing the angle, it will not.",0
"The grapes of math, great title because everybody knows people like grapes.",0
"Stupid cut. No cake would remain at frιdge for 2 or more days. I want to eat, not to do math.",0
"I grew up not cutting it in wedges, we always cut them in half vertically, and then cut the half into horizontal pieces that way it feeds more ppl. AND you could always just put the cake stand cover over the cake and leave it on out the dining room table.",0
Or... don't buy a whole cake and just eat one piece..buy enough cake so that you don't have a ton left..and what is left..put in tupperware or cover with cling wrap. A very cool method though.,0
Wouldnt the cake get old after like day five or something?,0
"and... lest we forget, depending on what kind of frosting or rubber band or how soft the sponge of the cake is (which the rubber band may cut into), who enjoys the taste of rubber along with their sweet? The thought is there, I see it, especially that yes, the cake does dry in the conventional cake cut but sadly there's too many cons with this method. I personally am a fan of the dental floss method.",0
But but but... then not everyone gets an even-sized or icing-covered slice :(,0
Is this a troll video?,0
cling wrap...,0
You guys are totally crazy. I love it. And now you're stars !,0
Just eat the whole fucking cake!,1
This is the kind of trivial B.S. that my mother and aunts used to waste my time talking about.  I'd go outside and join the men's conversations because I was bored out of my mind.,0
"i dont know how YOU store your cake, but the sides that were exposed to air for a day are never dry and nasty on any of our cakes.",0
This only works with boring cakes with no chocolate or cream icing and with boring people who do not share cake and leave it in the fridge way too long.,0
This is actually the way i cut my cheese,0
"We been cutting the classic way and we have a cake holder, glass bottom and metal cover, and we never had a problem with freshness. So we really don't care what the ""scientific way"" is, can you put a rubber band on the creme frosty icing or even whipped creme style frosting? Wouldn't that get your hands all messy in the first place? Oh no coarse you didn't think of that with your ""scientific way"" of thinking cause apparently y'all think everything and everyone should be the same and doing everything the same way don't ya?",0
Happy birthday Brady. Glad to see your cake was cut correctly.,0
"Halfway through the video i was thinking this is so for the lifeless and forveralone people, and then at the end he mentioned it. lol.",0
Use clingfilm bro,0
I like the idea....but a rubber-band around a cake?..... Really?...Really? I don't think that would work out as well as this video seems to say!,0
Try pushing the cake together that's covered in buttercream instead of fondant.,0
